data,sistema,volume_porcentagem,volume_variacao,volume_operacional,pluviometria_dia,pluviometria_mensal,pluviometria_hist
2006-05-12,Cantareira,66,8,0,0,657,3450
2006-05-12,Alto Tietê,66,9,0,0,346,13444
2006-05-12,Guarapiranga,82,7,0,2,141,63239
2006-05-12,Cotia,99,8,0,0,16,45972
2006-05-12,Rio Grande,92,8,0,4,104,16081
2006-05-12,Rio Claro,102,3,0,6,13,98425
2006-05-11,Cantareira,66,8,0,1,657,96715
2006-05-11,Alto Tietê,66,9,0,1,346,2606
2006-05-11,Guarapiranga,82,9,0,4,141,89311
2006-05-11,Cotia,99,8,0,0,16,45972
2006-05-11,Rio Grande,93,2,0,1,104,52588
2006-05-11,Rio Claro,101,7,0,2,13,90442
2006-05-10,Cantareira,66,9,0,2,658,88729
2006-05-10,Alto Tietê,67,0,0,0,346,33432
2006-05-10,Guarapiranga,83,3,0,2,142,67577
2006-05-10,Cotia,99,8,0,2,16,45972
2006-05-10,Rio Grande,93,3,0,0,104,70871
2006-05-10,Rio Claro,101,9,0,1,13,92435
2006-05-09,Cantareira,67,1,0,0,660,5899
2006-05-09,Alto Tietê,67,0,0,0,346,40753
2006-05-09,Guarapiranga,83,5,0,3,142,93681
2006-05-09,Cotia,100,0,0,0,16,49713
2006-05-09,Rio Grande,93,3,0,4,104,70871
2006-05-09,Rio Claro,102,0,0,4,13,94429
2006-05-08,Cantareira,67,1,0,1,660,86997
2006-05-08,Alto Tietê,67,0,0,1,346,81241
2006-05-08,Guarapiranga,83,8,0,2,143,45914
2006-05-08,Cotia,100,0,0,0,16,49713
2006-05-08,Rio Grande,93,7,0,1,105,7494
2006-05-08,Rio Claro,101,6,0,0,13,88451
2006-05-07,Cantareira,67,2,0,1,661,46269
2006-05-07,Alto Tietê,67,1,0,1,347,5298
2006-05-07,Guarapiranga,84,0,0,3,143,72042
2006-05-07,Cotia,100,0,0,0,16,49713
2006-05-07,Rio Grande,93,8,0,0,105,25835
2006-05-07,Rio Claro,101,6,0,0,13,88451
2006-05-06,Cantareira,67,3,0,1,662,27201
2006-05-06,Alto Tietê,67,2,0,1,347,36323
2006-05-06,Guarapiranga,84,3,0,3,144,24321
2006-05-06,Cotia,100,0,0,2,16,49713
2006-05-06,Rio Grande,93,8,0,5,105,25835
2006-05-06,Rio Claro,101,6,0,0,13,88451
2006-05-05,Cantareira,67,4,0,0,663,33545
2006-05-05,Alto Tietê,67,3,0,1,347,94014
2006-05-05,Guarapiranga,84,6,0,6,144,76631
2006-05-05,Cotia,100,2,0,0,16,53458
2006-05-05,Rio Grande,94,3,0,2,105,80975
2006-05-05,Rio Claro,101,6,0,0,13,88451
2006-05-04,Cantareira,67,4,0,2,663,75322
2006-05-04,Alto Tietê,67,4,0,0,348,52304
2006-05-04,Guarapiranga,85,2,0,3,145,81338
2006-05-04,Cotia,100,2,0,0,16,53458
2006-05-04,Rio Grande,94,5,0,0,105,99393
2006-05-04,Rio Claro,101,6,0,0,13,88451
2006-05-03,Cantareira,67,6,0,1,665,6910
2006-05-03,Alto Tietê,67,4,0,2,348,84276
2006-05-03,Guarapiranga,85,5,0,3,146,33736
2006-05-03,Cotia,100,2,0,0,16,53458
2006-05-03,Rio Grande,94,5,0,1,105,99393
2006-05-03,Rio Claro,101,6,0,0,13,88451
2006-05-02,Cantareira,67,7,0,0,665,96623
2006-05-02,Alto Tietê,67,6,0,0,349,59316
2006-05-02,Guarapiranga,85,8,0,1,146,86161
2006-05-02,Cotia,100,2,0,0,16,53458
2006-05-02,Rio Grande,94,6,0,2,106,17832
2006-05-02,Rio Claro,101,6,0,0,13,88451
2006-05-01,Cantareira,67,7,0,1,666,69332
2006-05-01,Alto Tietê,67,6,0,1,349,88835
2006-05-01,Guarapiranga,85,9,0,3,147,12384
2006-05-01,Cotia,100,2,0,3,16,53458
2006-05-01,Rio Grande,94,8,0,2,106,36289
2006-05-01,Rio Claro,101,6,0,0,13,88451
2006-04-30,Cantareira,67,8,0,1,667,26308
2006-04-30,Alto Tietê,67,7,0,2,350,43303
2006-04-30,Guarapiranga,86,2,0,5,147,64851
2006-04-30,Cotia,100,5,0,0,16,57209
2006-04-30,Rio Grande,95,0,0,3,106,54766
2006-04-30,Rio Claro,101,6,0,1,13,88451
2006-04-29,Cantareira,67,9,0,0,668,11239
2006-04-29,Alto Tietê,67,9,0,0,351,2186
2006-04-29,Guarapiranga,86,7,0,6,148,43602
2006-04-29,Cotia,100,5,0,3,16,57209
2006-04-29,Rio Grande,95,3,0,2,106,91780
2006-04-29,Rio Claro,101,7,0,0,13,90442
2006-04-28,Cantareira,67,9,0,0,668,33929
2006-04-28,Alto Tietê,67,9,0,2,351,47113
2006-04-28,Guarapiranga,87,3,0,2,149,48695
2006-04-28,Cotia,100,2,0,3,16,53458
2006-04-28,Rio Grande,95,5,0,0,107,10315
2006-04-28,Rio Claro,101,7,0,0,13,90442
2006-04-27,Cantareira,67,9,0,1,668,73196
2006-04-27,Alto Tietê,68,1,0,1,352,7502
2006-04-27,Guarapiranga,87,5,0,1,149,74984
2006-04-27,Cotia,100,5,0,0,16,57209
2006-04-27,Rio Grande,95,5,0,1,107,10315
2006-04-27,Rio Claro,101,7,0,0,13,90442
2006-04-26,Cantareira,68,0,0,0,668,92465
2006-04-26,Alto Tietê,68,2,0,0,352,54159
2006-04-26,Guarapiranga,87,6,0,3,150,1279
2006-04-26,Cotia,100,5,0,0,16,57209
2006-04-26,Rio Grande,95,6,0,5,107,28871
2006-04-26,Rio Claro,101,7,0,0,13,90442
2006-04-25,Cantareira,68,0,0,0,669,23585
2006-04-25,Alto Tietê,68,2,0,1,352,70451
2006-04-25,Guarapiranga,87,9,0,3,150,53888
2006-04-25,Cotia,100,5,0,2,16,57209
2006-04-25,Rio Grande,96,1,0,0,107,84655
2006-04-25,Rio Claro,101,7,0,0,13,90442
2006-04-24,Cantareira,68,0,0,0,669,48218
2006-04-24,Alto Tietê,68,3,0,0,353,23977
2006-04-24,Guarapiranga,88,2,0,4,151,6521
2006-04-24,Cotia,100,7,0,0,16,60965
2006-04-24,Rio Grande,96,1,0,0,107,84655
2006-04-24,Rio Claro,101,7,0,0,13,90442
2006-04-23,Cantareira,68,0,0,0,669,37105
2006-04-23,Alto Tietê,68,3,0,1,353,50920
2006-04-23,Guarapiranga,88,6,0,0,151,59178
2006-04-23,Cotia,100,7,0,0,16,60965
2006-04-23,Rio Grande,96,1,-1,0,107,84655
2006-04-23,Rio Claro,101,7,0,0,13,90442
2006-04-22,Cantareira,68,0,0,0,669,13018
2006-04-22,Alto Tietê,68,4,0,0,353,63987
2006-04-22,Guarapiranga,88,6,0,3,151,59178
2006-04-22,Cotia,100,7,0,0,16,60965
2006-04-22,Rio Grande,97,1,-1,0,108,96753
2006-04-22,Rio Claro,101,7,0,2,13,90442
2006-04-21,Cantareira,68,0,0,0,669,72729
2006-04-21,Alto Tietê,68,4,0,1,353,72816
2006-04-21,Guarapiranga,88,9,0,2,152,11858
2006-04-21,Cotia,100,7,0,2,16,60965
2006-04-21,Rio Grande,98,1,-1,1,110,9562
2006-04-21,Rio Claro,101,9,0,0,13,92435
2006-04-20,Cantareira,68,0,0,0,669,75807
2006-04-20,Alto Tietê,68,3,0,1,353,44967
2006-04-20,Guarapiranga,88,7,0,6,151,85515
2006-04-20,Cotia,100,9,0,0,16,64726
2006-04-20,Rio Grande,99,2,0,3,111,23083
2006-04-20,Rio Claro,101,9,0,3,13,92435
2006-04-19,Cantareira,68,0,0,0,669,22174
2006-04-19,Alto Tietê,68,2,0,5,352,55564
2006-04-19,Guarapiranga,88,1,0,1,150,80202
2006-04-19,Cotia,100,9,0,2,16,64726
2006-04-19,Rio Grande,99,5,2,4,111,61083
2006-04-19,Rio Claro,102,2,-1,3,13,96426
2006-04-18,Cantareira,68,0,0,0,669,24435
2006-04-18,Alto Tietê,67,7,1,2,350,15634
2006-04-18,Guarapiranga,88,2,0,2,151,6521
2006-04-18,Cotia,101,1,0,0,16,68492
2006-04-18,Rio Grande,97,1,1,1,108,96753
2006-04-18,Rio Claro,103,5,-3,0,14,14492
2006-04-17,Cantareira,68,0,0,1,668,94899
2006-04-17,Alto Tietê,66,5,0,2,343,83879
2006-04-17,Guarapiranga,88,4,0,0,151,32847
2006-04-17,Cotia,101,1,0,2,16,68492
2006-04-17,Rio Grande,96,0,1,0,107,66041
2006-04-17,Rio Claro,106,5,4,9,14,55243
2006-04-16,Cantareira,67,9,0,0,668,68212
2006-04-16,Alto Tietê,66,3,0,2,343,16299
2006-04-16,Guarapiranga,88,4,0,5,151,32847
2006-04-16,Cotia,100,9,0,0,16,64726
2006-04-16,Rio Grande,95,0,0,1,106,54766
2006-04-16,Rio Claro,101,6,0,0,13,88451
2006-04-15,Cantareira,67,9,0,0,668,50559
2006-04-15,Alto Tietê,66,5,0,0,343,73095
2006-04-15,Guarapiranga,88,9,0,4,152,11858
2006-04-15,Cotia,100,9,0,2,16,64726
2006-04-15,Rio Grande,95,1,0,4,106,73263
2006-04-15,Rio Claro,101,6,0,0,13,88451
2006-04-14,Cantareira,67,9,0,0,668,44144
2006-04-14,Alto Tietê,66,5,0,1,344,17183
2006-04-14,Guarapiranga,89,3,0,3,152,90920
2006-04-14,Cotia,101,1,0,3,16,68492
2006-04-14,Rio Grande,95,5,0,2,107,10315
2006-04-14,Rio Claro,101,6,0,0,13,88451
2006-04-13,Cantareira,67,9,0,0,668,69962
2006-04-13,Alto Tietê,66,6,0,0,344,41586
2006-04-13,Guarapiranga,89,6,0,2,153,43655
2006-04-13,Cotia,101,4,0,0,16,72263
2006-04-13,Rio Grande,95,3,0,2,106,91780
2006-04-13,Rio Claro,101,6,0,0,13,88451
2006-04-12,Cantareira,67,9,0,1,668,6226
2006-04-12,Alto Tietê,66,6,0,0,344,58381
2006-04-12,Guarapiranga,89,8,0,3,153,70031
2006-04-12,Cotia,101,4,0,2,16,72263
2006-04-12,Rio Grande,95,5,0,1,107,10315
2006-04-12,Rio Claro,101,6,0,1,13,88451
2006-04-11,Cantareira,67,8,0,1,667,48307
2006-04-11,Alto Tietê,66,6,0,1,344,59138
2006-04-11,Guarapiranga,90,1,0,3,154,22798
2006-04-11,Cotia,101,6,0,2,16,76039
2006-04-11,Rio Grande,95,6,0,0,107,28871
2006-04-11,Rio Claro,101,7,0,0,13,90442
2006-04-10,Cantareira,67,7,0,3,665,85962
2006-04-10,Alto Tietê,66,7,0,1,344,96033
2006-04-10,Guarapiranga,90,4,0,5,154,75585
2006-04-10,Cotia,101,8,0,2,16,79820
2006-04-10,Rio Grande,95,6,0,0,107,28871
2006-04-10,Rio Claro,101,7,0,2,13,90442
2006-04-09,Cantareira,67,4,0,2,663,44208
2006-04-09,Alto Tietê,66,6,0,1,344,55614
2006-04-09,Guarapiranga,89,9,0,2,153,96412
2006-04-09,Cotia,101,6,0,0,16,76039
2006-04-09,Rio Grande,95,6,0,0,107,28871
2006-04-09,Rio Claro,101,9,0,3,13,92435
2006-04-08,Cantareira,67,2,0,2,661,70320
2006-04-08,Alto Tietê,66,5,0,1,344,19006
2006-04-08,Guarapiranga,90,1,0,0,154,22798
2006-04-08,Cotia,101,6,0,2,16,76039
2006-04-08,Rio Grande,95,6,0,5,107,28871
2006-04-08,Rio Claro,101,6,0,1,13,88451
2006-04-07,Cantareira,67,0,0,1,659,79625
2006-04-07,Alto Tietê,66,6,0,1,344,58768
2006-04-07,Guarapiranga,90,1,0,0,154,22798
2006-04-07,Cotia,101,8,0,2,16,79820
2006-04-07,Rio Grande,96,1,0,7,107,84655
2006-04-07,Rio Claro,101,7,0,1,13,90442
2006-04-06,Cantareira,66,9,0,1,658,68355
2006-04-06,Alto Tietê,66,7,0,0,344,95152
2006-04-06,Guarapiranga,90,1,0,1,154,22798
2006-04-06,Cotia,101,6,0,2,16,76039
2006-04-06,Rio Grande,96,8,-1,0,108,59308
2006-04-06,Rio Claro,101,6,0,1,13,88451
2006-04-05,Cantareira,66,8,0,0,657,94415
2006-04-05,Alto Tietê,66,7,0,0,344,91375
2006-04-05,Guarapiranga,90,2,0,2,154,49189
2006-04-05,Cotia,101,8,0,5,16,79820
2006-04-05,Rio Grande,97,8,-1,0,109,71880
2006-04-05,Rio Claro,101,7,0,0,13,90442
2006-04-04,Cantareira,66,8,0,1,657,64325
2006-04-04,Alto Tietê,66,7,0,1,345,22788
2006-04-04,Guarapiranga,90,4,0,3,154,75585
2006-04-04,Cotia,102,3,0,2,16,87397
2006-04-04,Rio Grande,98,8,0,9,110,85163
2006-04-04,Rio Claro,101,7,0,0,13,90442
2006-04-03,Cantareira,66,7,0,1,656,88973
2006-04-03,Alto Tietê,66,6,0,0,344,66993
2006-04-03,Guarapiranga,90,7,0,5,155,28393
2006-04-03,Cotia,102,5,0,7,16,91193
2006-04-03,Rio Grande,99,7,-1,0,111,80112
2006-04-03,Rio Claro,101,7,0,0,13,90442
2006-04-02,Cantareira,66,6,0,3,655,7308
2006-04-02,Alto Tietê,66,6,0,3,344,33991
2006-04-02,Guarapiranga,90,2,1,0,154,49189
2006-04-02,Cotia,103,2,0,9,17,2612
2006-04-02,Rio Grande,100,7,-1,0,112,94709
2006-04-02,Rio Claro,101,7,0,2,13,90442
2006-04-01,Cantareira,66,3,0,4,652,76987
2006-04-01,Alto Tietê,66,3,0,7,342,99561
2006-04-01,Guarapiranga,89,2,1,3,152,64561
2006-04-01,Cotia,104,1,-1,2,17,17908
2006-04-01,Rio Grande,101,7,0,9,114,10027
2006-04-01,Rio Claro,101,9,0,0,13,92435
2006-03-31,Cantareira,65,9,0,5,648,45211
2006-03-31,Alto Tietê,65,6,1,3,339,36023
2006-03-31,Guarapiranga,87,9,2,1,150,53888
2006-03-31,Cotia,105,3,-1,2,17,37142
2006-03-31,Rio Grande,102,6,1,7,115,6678
2006-03-31,Rio Claro,101,9,-2,2,13,92435
2006-03-30,Cantareira,65,4,1,3,643,27485
2006-03-30,Alto Tietê,64,3,2,2,332,69441
2006-03-30,Guarapiranga,85,8,3,4,146,86161
2006-03-30,Cotia,106,5,3,3,17,56504
2006-03-30,Rio Grande,100,9,4,6,113,13879
2006-03-30,Rio Claro,104,1,2,2,14,22575
2006-03-29,Cantareira,64,1,0,1,631,35012
2006-03-29,Alto Tietê,62,1,0,3,321,39515
2006-03-29,Guarapiranga,82,4,2,1,141,11119
2006-03-29,Cotia,103,2,1,6,17,2612
2006-03-29,Rio Grande,96,3,1,5,108,3289
2006-03-29,Rio Claro,101,9,0,0,13,92435
2006-03-28,Cantareira,64,0,0,2,629,44794
2006-03-28,Alto Tietê,61,8,0,6,319,41784
2006-03-28,Guarapiranga,80,3,0,6,137,47238
2006-03-28,Cotia,101,6,0,2,16,76039
2006-03-28,Rio Grande,94,8,1,0,106,36289
2006-03-28,Rio Claro,101,9,-1,2,13,92435
2006-03-27,Cantareira,63,8,0,3,628,12714
2006-03-27,Alto Tietê,61,2,2,9,316,71098
2006-03-27,Guarapiranga,79,7,0,8,136,43595
2006-03-27,Cotia,101,8,0,0,16,79820
2006-03-27,Rio Grande,93,8,1,1,105,25835
2006-03-27,Rio Claro,103,1,0,4,14,8451
2006-03-26,Cantareira,63,5,0,3,624,57362
2006-03-26,Alto Tietê,58,3,2,3,301,74846
2006-03-26,Guarapiranga,78,9,0,7,135,14254
2006-03-26,Cotia,101,8,0,9,16,79820
2006-03-26,Rio Grande,92,7,1,3,103,97856
2006-03-26,Rio Claro,103,5,2,3,14,14492
2006-03-25,Cantareira,63,2,0,3,621,73646
2006-03-25,Alto Tietê,56,0,0,9,289,50857
2006-03-25,Guarapiranga,78,2,0,0,133,85155
2006-03-25,Cotia,100,9,0,2,16,64726
2006-03-25,Rio Grande,91,4,0,2,102,52755
2006-03-25,Rio Claro,101,2,1,5,13,82492
2006-03-24,Cantareira,62,9,0,1,619,8018
2006-03-24,Alto Tietê,55,1,0,2,285,9771
2006-03-24,Guarapiranga,78,2,0,0,133,85155
2006-03-24,Cotia,101,1,0,0,16,68492
2006-03-24,Rio Grande,91,2,0,6,102,34704
2006-03-24,Rio Claro,99,7,0,0,13,62760
2006-03-23,Cantareira,62,8,0,2,617,75312
2006-03-23,Alto Tietê,54,9,0,1,284,18572
2006-03-23,Guarapiranga,78,2,0,3,133,85155
2006-03-23,Cotia,101,1,0,3,16,68492
2006-03-23,Rio Grande,90,6,0,2,101,62691
2006-03-23,Rio Claro,99,7,0,3,13,62760
2006-03-22,Cantareira,62,6,0,2,615,71209
2006-03-22,Alto Tietê,54,8,0,0,283,69126
2006-03-22,Guarapiranga,78,5,0,3,134,36765
2006-03-22,Cotia,101,4,0,2,16,72263
2006-03-22,Rio Grande,90,8,0,0,101,80666
2006-03-22,Rio Claro,100,0,0,3,13,66690
2006-03-21,Cantareira,62,4,0,2,613,87501
2006-03-21,Alto Tietê,54,8,0,2,283,23915
2006-03-21,Guarapiranga,78,8,0,3,134,88414
2006-03-21,Cotia,101,6,0,0,16,76039
2006-03-21,Rio Grande,90,8,0,0,101,80666
2006-03-21,Rio Claro,100,3,0,3,13,70628
2006-03-20,Cantareira,62,2,0,1,611,74854
2006-03-20,Alto Tietê,54,6,0,1,282,22276
2006-03-20,Guarapiranga,78,5,0,3,134,36765
2006-03-20,Cotia,101,6,0,2,16,76039
2006-03-20,Rio Grande,90,8,0,1,101,80666
2006-03-20,Rio Claro,100,6,0,4,13,74574
2006-03-19,Cantareira,62,1,0,1,610,94897
2006-03-19,Alto Tietê,54,7,0,1,282,92935
2006-03-19,Guarapiranga,78,8,0,2,134,88414
2006-03-19,Cotia,101,8,1,3,16,79820
2006-03-19,Rio Grande,90,9,0,2,101,98659
2006-03-19,Rio Claro,101,0,0,3,13,80509
2006-03-18,Cantareira,62,0,0,2,610,40786
2006-03-18,Alto Tietê,54,8,0,2,283,53188
2006-03-18,Guarapiranga,78,6,0,2,134,62585
2006-03-18,Cotia,100,5,0,0,16,57209
2006-03-18,Rio Grande,91,1,0,1,102,16672
2006-03-18,Rio Claro,101,3,0,0,13,84476
2006-03-17,Cantareira,61,8,0,2,608,27449
2006-03-17,Alto Tietê,55,0,0,1,284,23939
2006-03-17,Guarapiranga,78,8,0,3,134,88414
2006-03-17,Cotia,100,5,0,0,16,57209
2006-03-17,Rio Grande,91,2,0,2,102,34704
2006-03-17,Rio Claro,101,3,0,1,13,84476
2006-03-16,Cantareira,61,6,0,2,605,91512
2006-03-16,Alto Tietê,54,9,0,1,284,22422
2006-03-16,Guarapiranga,79,1,0,0,135,40103
2006-03-16,Cotia,100,5,0,0,16,57209
2006-03-16,Rio Grande,91,4,0,0,102,52755
2006-03-16,Rio Claro,101,4,0,3,13,86463
2006-03-15,Cantareira,61,4,0,1,604,31741
2006-03-15,Alto Tietê,55,0,0,0,284,52903
2006-03-15,Guarapiranga,79,1,0,1,135,40103
2006-03-15,Cotia,100,5,0,2,16,57209
2006-03-15,Rio Grande,91,4,0,2,102,52755
2006-03-15,Rio Claro,101,7,0,0,13,90442
2006-03-14,Cantareira,61,3,0,0,603,70630
2006-03-14,Alto Tietê,55,0,0,0,284,40081
2006-03-14,Guarapiranga,79,2,0,2,135,65961
2006-03-14,Cotia,100,7,0,2,16,60965
2006-03-14,Rio Grande,91,6,0,0,102,70825
2006-03-14,Rio Claro,101,7,0,3,13,90442
2006-03-13,Cantareira,61,3,0,2,603,24608
2006-03-13,Alto Tietê,55,0,0,2,284,35292
2006-03-13,Guarapiranga,79,4,0,2,135,91830
2006-03-13,Cotia,100,9,0,0,16,64726
2006-03-13,Rio Grande,91,6,0,1,102,70825
2006-03-13,Rio Claro,102,0,0,8,13,94429
2006-03-12,Cantareira,61,1,0,1,601,49569
2006-03-12,Alto Tietê,54,8,0,0,283,69439
2006-03-12,Guarapiranga,79,2,0,4,135,65961
2006-03-12,Cotia,100,9,0,2,16,64726
2006-03-12,Rio Grande,91,7,0,1,102,88914
2006-03-12,Rio Claro,102,8,0,9,14,4434
2006-03-11,Cantareira,61,0,0,2,600,29763
2006-03-11,Alto Tietê,54,8,0,1,283,36315
2006-03-11,Guarapiranga,78,8,0,6,134,88414
2006-03-11,Cotia,101,1,0,0,16,68492
2006-03-11,Rio Grande,91,6,0,0,102,70825
2006-03-11,Rio Claro,101,9,0,5,13,92435
2006-03-10,Cantareira,60,8,0,3,597,95868
2006-03-10,Alto Tietê,54,7,0,0,282,71360
2006-03-10,Guarapiranga,78,2,0,4,133,85155
2006-03-10,Cotia,101,1,0,3,16,68492
2006-03-10,Rio Grande,91,6,0,3,102,70825
2006-03-10,Rio Claro,101,4,0,0,13,86463
2006-03-09,Cantareira,60,5,0,5,595,32164
2006-03-09,Alto Tietê,54,7,0,2,283,2501
2006-03-09,Guarapiranga,78,6,0,1,134,62585
2006-03-09,Cotia,101,4,0,2,16,72263
2006-03-09,Rio Grande,91,9,0,1,103,7023
2006-03-09,Rio Claro,101,4,0,0,13,86463
2006-03-08,Cantareira,60,0,0,4,590,96226
2006-03-08,Alto Tietê,54,5,0,2,282,14566
2006-03-08,Guarapiranga,78,5,0,2,134,36765
2006-03-08,Cotia,101,6,0,2,16,76039
2006-03-08,Rio Grande,92,0,0,0,103,25151
2006-03-08,Rio Claro,101,4,0,0,13,86463
2006-03-07,Cantareira,59,6,0,8,586,42021
2006-03-07,Alto Tietê,54,3,0,5,280,82314
2006-03-07,Guarapiranga,78,3,0,1,134,10955
2006-03-07,Cotia,101,8,0,9,16,79820
2006-03-07,Rio Grande,92,0,0,3,103,25151
2006-03-07,Rio Claro,101,4,0,0,13,86463
2006-03-06,Cantareira,58,8,0,3,578,29090
2006-03-06,Alto Tietê,53,8,0,7,278,22068
2006-03-06,Guarapiranga,78,2,0,9,133,85155
2006-03-06,Cotia,100,9,0,9,16,64726
2006-03-06,Rio Grande,91,7,1,4,102,88914
2006-03-06,Rio Claro,101,4,0,1,13,86463
2006-03-05,Cantareira,58,5,0,5,575,65123
2006-03-05,Alto Tietê,53,1,0,2,274,70482
2006-03-05,Guarapiranga,77,3,1,2,132,30569
2006-03-05,Cotia,100,0,0,5,16,49713
2006-03-05,Rio Grande,90,3,0,5,101,26800
2006-03-05,Rio Claro,101,3,0,1,13,84476
2006-03-04,Cantareira,58,0,0,2,571,16706
2006-03-04,Alto Tietê,52,9,0,2,273,86574
2006-03-04,Guarapiranga,76,1,0,3,130,25036
2006-03-04,Cotia,99,5,0,0,16,42236
2006-03-04,Rio Grande,89,8,0,0,100,73107
2006-03-04,Rio Claro,101,4,0,2,13,86463
2006-03-03,Cantareira,57,8,0,1,569,6471
2006-03-03,Alto Tietê,53,1,0,1,274,61218
2006-03-03,Guarapiranga,76,4,0,3,130,76355
2006-03-03,Cotia,99,5,0,0,16,42236
2006-03-03,Rio Grande,89,8,0,3,100,73107
2006-03-03,Rio Claro,101,6,0,0,13,88451
2006-03-02,Cantareira,57,7,0,1,567,67419
2006-03-02,Alto Tietê,53,2,0,0,274,95460
2006-03-02,Guarapiranga,76,1,0,0,130,25036
2006-03-02,Cotia,99,5,0,3,16,42236
2006-03-02,Rio Grande,90,1,0,2,101,8883
2006-03-02,Rio Claro,101,6,0,0,13,88451
2006-03-01,Cantareira,57,6,0,2,566,70650
2006-03-01,Alto Tietê,53,2,0,1,275,23428
2006-03-01,Guarapiranga,76,1,0,3,130,25036
2006-03-01,Cotia,99,8,0,2,16,45972
2006-03-01,Rio Grande,90,3,0,1,101,26800
2006-03-01,Rio Claro,101,6,0,0,13,88451
2006-02-28,Cantareira,57,4,0,2,564,71081
2006-02-28,Alto Tietê,53,3,0,0,275,67747
2006-02-28,Guarapiranga,76,4,0,3,130,76355
2006-02-28,Cotia,100,0,0,0,16,49713
2006-02-28,Rio Grande,90,4,0,4,101,44736
2006-02-28,Rio Claro,101,6,0,1,13,88451
2006-02-27,Cantareira,57,2,0,1,563,34131
2006-02-27,Alto Tietê,53,3,0,1,275,62321
2006-02-27,Guarapiranga,76,7,0,4,131,27717
2006-02-27,Cotia,100,0,0,0,16,49713
2006-02-27,Rio Grande,90,8,0,1,101,80666
2006-02-27,Rio Claro,101,7,0,0,13,90442
2006-02-26,Cantareira,57,1,0,1,561,62527
2006-02-26,Alto Tietê,53,4,0,0,276,23
2006-02-26,Guarapiranga,77,1,0,5,132,4840
2006-02-26,Cotia,100,0,0,2,16,49713
2006-02-26,Rio Grande,90,9,0,2,101,98659
2006-02-26,Rio Claro,101,7,0,0,13,90442
2006-02-25,Cantareira,57,0,0,2,561,43828
2006-02-25,Alto Tietê,53,4,0,0,276,45515
2006-02-25,Guarapiranga,77,6,0,6,132,82057
2006-02-25,Cotia,100,2,0,0,16,53458
2006-02-25,Rio Grande,91,1,0,3,102,16672
2006-02-25,Rio Claro,101,7,-1,4,13,90442
2006-02-24,Cantareira,56,8,0,2,559,37368
2006-02-24,Alto Tietê,53,4,0,1,276,23014
2006-02-24,Guarapiranga,78,2,0,3,133,85155
2006-02-24,Cotia,100,2,0,0,16,53458
2006-02-24,Rio Grande,91,4,0,2,102,52755
2006-02-24,Rio Claro,103,1,1,4,14,8451
2006-02-23,Cantareira,56,6,0,3,557,38004
2006-02-23,Alto Tietê,53,3,0,3,275,83309
2006-02-23,Guarapiranga,78,5,0,0,134,36765
2006-02-23,Cotia,100,2,0,0,16,53458
2006-02-23,Rio Grande,91,6,0,3,102,70825
2006-02-23,Rio Claro,101,7,0,2,13,90442
2006-02-22,Cantareira,56,3,0,4,553,87557
2006-02-22,Alto Tietê,53,0,0,1,274,36718
2006-02-22,Guarapiranga,78,5,0,3,134,36765
2006-02-22,Cotia,100,2,0,2,16,53458
2006-02-22,Rio Grande,91,9,0,1,103,7023
2006-02-22,Rio Claro,101,9,0,2,13,92435
2006-02-21,Cantareira,55,9,0,3,550,33689
2006-02-21,Alto Tietê,52,9,0,3,273,38550
2006-02-21,Guarapiranga,78,8,0,3,134,88414
2006-02-21,Cotia,100,0,0,2,16,49713
2006-02-21,Rio Grande,92,0,0,0,103,25151
2006-02-21,Rio Claro,101,7,0,2,13,90442
2006-02-20,Cantareira,55,6,0,5,547,20069
2006-02-20,Alto Tietê,52,6,0,0,272,32934
2006-02-20,Guarapiranga,79,1,0,0,135,40103
2006-02-20,Cotia,100,2,0,0,16,53458
2006-02-20,Rio Grande,92,0,0,2,103,25151
2006-02-20,Rio Claro,101,9,0,1,13,92435
2006-02-19,Cantareira,55,1,0,6,542,12794
2006-02-19,Alto Tietê,52,6,0,2,272,23373
2006-02-19,Guarapiranga,79,1,0,4,135,40103
2006-02-19,Cotia,100,2,0,3,16,53458
2006-02-19,Rio Grande,92,2,0,3,103,43299
2006-02-19,Rio Claro,102,0,0,3,13,94429
2006-02-18,Cantareira,54,5,1,5,536,2280
2006-02-18,Alto Tietê,52,4,0,3,270,89271
2006-02-18,Guarapiranga,79,5,0,2,136,17708
2006-02-18,Cotia,100,5,0,0,16,57209
2006-02-18,Rio Grande,92,5,-1,0,103,79651
2006-02-18,Rio Claro,101,7,0,0,13,90442
2006-02-17,Cantareira,53,0,1,1,521,32607
2006-02-17,Alto Tietê,52,1,0,2,269,46010
2006-02-17,Guarapiranga,79,7,0,0,136,43595
2006-02-17,Cotia,100,5,0,0,16,57209
2006-02-17,Rio Grande,93,5,-1,0,104,89173
2006-02-17,Rio Claro,101,7,0,0,13,90442
2006-02-16,Cantareira,51,9,1,1,510,78420
2006-02-16,Alto Tietê,51,9,0,3,268,33439
2006-02-16,Guarapiranga,79,7,0,5,136,43595
2006-02-16,Cotia,100,5,0,2,16,57209
2006-02-16,Rio Grande,94,5,-1,0,105,99393
2006-02-16,Rio Claro,101,7,0,2,13,90442
2006-02-15,Cantareira,50,8,0,4,500,42960
2006-02-15,Alto Tietê,51,6,0,3,266,98244
